title;name;publishedAtDate;stars;text;;;;;;;;;;;;;
Sembilan Beach;Pandra Suharto;2017-12-15T04:46:44.486Z;5;Resort ngadep pantai langsung. Dan berkunjung di hari non holiday;;;;;;;;;;;;;
Sembilan Beach;juwita sari;2017-12-11T00:33:58.085Z;4;Bagus tapi kotor banyak sampah;;;;;;;;;;;;;
Sembilan Beach;Lalu Muhamad Jaelani;2017-12-10T06:03:46.953Z;5;Pantai pasir putih dengan nuansa alam yang masih alami. Masyarakat setempat sangat ramah;;;;;;;;;;;;;
Sembilan Beach;anak pulau;2017-12-09T11:02:25.481Z;5;"Pantainya bagus. Ada wahana bermain juga."""; masih bersih;;;;;;;;;;;;
Sembilan Beach;Zulfi Rahma Santi;2017-12-08T09:54:33.931Z;5;Pantainya bagus;;;;;;;;;;;;;
Sembilan Beach;Fiky Adefa;2017-12-05T17:09:38.421Z;5;Pokoknya pantai sembilan muuuuaaaantap; ini keren;;;;;;;;;;;;
Sembilan Beach;ihsan haqq;2017-11-26T20:22:02.744Z;5;Buat anak muda;;;;;;;;;;;;;
Sembilan Beach;Sucipto Ploso;2017-11-26T17:53:57.470Z;4;Indah; sebagian penduduk merantau. Jarak tempuh dari pelabuhan Talephung (Sumenep Kota) menuju pulau Gili Genting  lebih kurang 30 menit menggunakan perahu (Tamphemgan). Kenapa disebut pantai sembilan;  nan nyaman;;;;;;;;;;;
Sembilan Beach;ari sumitro;2017-11-25T12:46:49.057Z;5;Salah satu nuansa alam pantai yang indah dari pulau Gili Genting Kabupaten Sumenep. Masyarakat ramah;namun tetap saja perahu kurang memperhatikan sehingga sempat nabrak karang dan susah bergerak :( sangat perlu kesadaran bagi semua termasuk pengunjung untuk tetap menjaga keindahan pantai ini; karena jika dilihat dari ketinggian pantai membentuk angka sembilan. Letak pantai sembilan tidak jauh dari dermaga. Sekitar 10 menit jika jalan kaki.;;;;;;;;;;;
Sembilan Beach;zahsf zahsf;2017-11-25T11:02:00.158Z;3;Pantainya bagus..sayangnya masih banyak sampah padahal tempat sampah banyak..area karang sudah diberi tanda;;;;;;;;;;;;;
Sembilan Beach;Husein;2017-11-13T12:08:37.387Z;4;Pantai yang indah nan nyaman;;;;;;;;;;;;;
Sembilan Beach;Rasiden Sidi;2017-11-13T00:53:45.111Z;5;Indah mempeaona;;;;;;;;;;;;;
Sembilan Beach;Lusy Dian Putri;2017-11-06T14:57:02.844Z;5;Rekomen banget tempatnya kereeeeeennnnnn;;;;;;;;;;;;;
Sembilan Beach;Cak Osla Suroso;2017-11-05T13:53:44.302Z;4;"Pantai yang indah dan warganya ramah. Hanya sekitar 90 menit dari Tanjung Sarogi""";;;;;;;;;;;;;
Sembilan Beach;agus harijanto;2017-10-26T04:23:40.598Z;5;Pantai nan indah;;;;;;;;;;;;;
Sembilan Beach;Fathony;2017-10-25T16:56:38.114Z;4;Tempat nya cocok buat kaum muda. Hati-hati dengan tulisan-tulisan Ghaib. Bikinn baperr para Jomblo. ??;cuma akses ke pantainya butuh sentuhan kapal yg lebih baik;;;;;;;;;;;;
Sembilan Beach;riri iriyanto;2017-10-23T13:06:21.960Z;4;lumayan buat liburan keluarga ;9% buat pantai sembilan krna gue orang madura heheheheh........;;;;;;;;;;;;
Sembilan Beach;Adie Liesa;2017-10-09T23:47:13.067Z;5;Wow.... seribu kali wow sngat indah dan lautnya akan sangat indah ditambah terumbu karangnya yang masih terjaga pokoknya 99;luas;;;;;;;;;;;;
Sembilan Beach;Supriyanto Yanto;2017-10-09T13:25:59.353Z;5;Bersih;; nyaman;banana boat nya keren; perahu Nya goyang Inul Daratista di terpa ombak;;;;;;;;;
Sembilan Beach;supri ono;2017-10-09T02:54:51.665Z;5;Istimewa and mantap dengan laut birunya; wihhh keren banget;;;;;;;;;;;;
Sembilan Beach;Abd Hannan;2017-10-07T13:49:31.550Z;5;Pantai sembilan;; masih alami; bersih dan ada di sebuah pulau kecil; jadi harus naik perahu selama 30 menit. Dipantainya ada semacam gubuk disewakan; romantis banget kalau malam.;;;;;;;;
Sembilan Beach;Bruno Wibisono;2017-10-05T23:00:08.497Z;4;Manstabs...istimewa...;;;;;;;;;;;;;
Sembilan Beach;adib ali mustofa;2017-10-02T07:38:46.640Z;5;Pantai yg asyik;;;;;;;;;;;;;
Sembilan Beach;Indro;2017-09-27T07:05:06.085Z;5;Suka sekali pemandangnnya bagus;;;;;;;;;;;;;
Sembilan Beach;RAHMAN SAJA;2017-09-27T01:20:44.558Z;4;pantai sembilan mudah dijangkau dengan transportasi laut yg sudah tersedia. cocok untuk dijadikan tujuan berakhir pekan;;;;;;;;;;;;;
Sembilan Beach;Jonathan Brandon;2017-09-26T22:14:30.407Z;5;Pantai dmn saat air surut nanti pulaunya akan berbentuk angka 9.. dan eksotik bngt tmpt ini;;;;;;;;;;;;;
Sembilan Beach;hendra Ariesta Yanuar;2017-09-25T12:15:18.316Z;5;Tempat eksotis di madura;;;;;;;;;;;;;
Sembilan Beach;Tiara Hadmanti;2017-09-25T07:22:21.981Z;5;Cocok untuk berwisata dan bermalam;;;;;;;;;;;;;
Sembilan Beach;Dedy Kurniawan;2017-09-22T04:58:20.938Z;5;Pulau yang cukup lengkap fasilitasnya. Terdapat bungalow-bungalow di pantai. Sepertinya bisa disewa untuk menginap; banyak spot foto yang menarik;;;;;;;;;;;;
Sembilan Beach;Liem Boediarto Sanjaya;2017-09-21T05:11:39.534Z;5;Airnya bersih dan jernih;; untuk watersport ada banana boat.;;;;;;;;;;;
Sembilan Beach;Benyamin Pieter;2017-09-19T21:40:59.443Z;5;Pemandangan yang bagus...pak lurah yang ramah; untuk berpikir;;;;;;;;;;;;
Sembilan Beach;chay puchay;2017-09-19T14:52:22.865Z;3;Tempat yang sangat santai;;;;;;;;;;;;;
Sembilan Beach;Hosma Faris;2017-09-19T13:19:21.218Z;5;Wisata yg bagusss masih virgin;;;;;;;;;;;;;
Sembilan Beach;Raden Ayu ekie;2017-09-17T05:06:00.302Z;4;Pantainya bersihh ??????;  cocok buat para traveling;;;;;;;;;;;;
Sembilan Beach;Salmiyatun Yusma;2017-09-17T03:39:12.083Z;5;Lelah terbayarkan ketika sudah di tempat; ga putih;;;;;;;;;;;;
Sembilan Beach;Dayu Landu Herwindaswari;2017-09-12T10:43:03.300Z;4;Bagus tapi pasirnya masih coklat;;;;;;;;;;;;;
Sembilan Beach;Gue leo;2017-09-11T12:41:30.908Z;5;Pantai yang sungguh wonderfull;;;;;;;;;;;;;
Sembilan Beach;SITI NURJANNAH;2017-09-06T07:59:33.875Z;5;Cantillkk...sayang pas ke sana ombaknya guede...;;;;;;;;;;;;;
Sembilan Beach;Ishaatul Nurharyanti;2017-09-04T13:17:16.672Z;4;Pantainya bagus meskipun harus naek perahu untuk menuju lokasi;;;;;;;;;;;;;
Sembilan Beach;Adam Maulana;2017-09-04T04:55:07.099Z;4;Sepi dan sangar nature sekali;;;;;;;;;;;;;
Sembilan Beach;Dol Muhid;2017-08-31T05:09:48.936Z;4;Menanangkan & menyejukkan; dihiasi dg barang2 unik setara yg membuatnya lebih indah;;;;;;;;;;;;
Sembilan Beach;cintia pannya;2017-08-28T14:47:47.632Z;5;Pantainya keren;; set;;;;;;;;;;;
Sembilan Beach;desy fatjriyatun;2017-08-27T05:21:41.831Z;5;Tempat yang indah dan bagus; suka;;;;;;;;;;;;
Sembilan Beach;Yeny Dasilva;2017-08-27T02:14:35.910Z;5;Indah banget;;;;;;;;;;;;;
Sembilan Beach;Rossa Linesa;2017-08-26T04:36:02.969Z;5;Destination terbaik untuk saat ini;;;;;;;;;;;;;
Sembilan Beach;Ajeer of aceh;2017-08-25T23:34:43.343Z;3;"Pantai sembilan nyamn untk menikmati liburan,,karena tersedia penginapan dan boat penyeberangan yg selalu ada. Dan tmptnya pun ok""";;;;;;;;;;;;;
Sembilan Beach;khair LS_C;2017-08-20T16:16:25.683Z;5;Keindahan pantai;;;;;;;;;;;;;
Sembilan Beach;Firdaus Nvl;2017-08-19T14:19:51.413Z;5;pantai ciamik pol. bersih aman dan asik. recom lah;;;;;;;;;;;;;
Sembilan Beach;Rian Hidayat;2017-08-19T09:03:01.982Z;4;Bagus dan alami;;;;;;;;;;;;;
Sembilan Beach;Jeje Cuex;2017-08-19T03:38:48.966Z;5;Sangat bagus;;;;;;;;;;;;;
Sembilan Beach;zainal achmad;2017-08-19T01:59:30.580Z;5;Pantai lombok pantai bali sudah kudatangi tapi pantai ini paling bagus;;;;;;;;;;;;;
Sembilan Beach;M Anis Alghifari;2017-08-15T17:32:47.039Z;4;"Masuk ke tempat ini murah, cukup 3000 rupiah saja, dan juga aksesnya mudah dari pelabuhan, tinggal jalan kaki sekitar 5 menitan. Selain itu pantainya juga ada yang ngurus jadi bersih dan enak"""; tersedia penginapan dilokasi Pantai;;;;;;;;;;;;
Sembilan Beach;Miran Gubab;2017-08-15T16:21:56.404Z;5;Pantai Indah dan Bersih; pantainya bersih dan putih;;;;;;;;;;;;
Sembilan Beach;Mardiana Haris;2017-08-14T13:45:33.010Z;5;Tempatnya sangat bagus;;;;;;;;;;;;;
Sembilan Beach;Obat Hati;2017-08-14T12:13:46.731Z;4;tempatnya keren bagus cocok buat liburan;;;;;;;;;;;;;
Sembilan Beach;Aynul92;2017-08-09T15:19:51.248Z;4;Bentuk pantainya unik beda dari yang lain;;;;;;;;;;;;;
Sembilan Beach;Prihantoro Prihantoro;2017-08-03T01:36:45.743Z;5;Tempat wisata yang nggak kalah eksotic dengan pantai2 di pulau Bali di tambah dengan pelayanan pak Kades yang istemewah mantaaab buat liburan broooo.....;;;;;;;;;;;;;
Sembilan Beach;Ayu Haryanti;2017-08-02T03:46:04.244Z;5;pantai msh bersih hawanya tdk panas dan lautnya msh bening biru kehijauan..; walaupun agak panas. Tapi tetep bisa jadi rujukan anda untuk yang hobi traveling;;;;;;;;;;;;
Sembilan Beach;Dicky Gunawan;2017-07-31T04:41:46.391Z;5;Pantainya indah; tidak terlalu lama dalam perjalannannya dan harganya masih murah;;;;;;;;;;;;
Sembilan Beach;febriyans -;2017-07-26T17:25:19.207Z;4;Tempat wisata yang mudah dijangkau;;;;;;;;;;;;;
Sembilan Beach;dedy bendot;2017-07-26T06:46:12.283Z;5;Pantai yang penuh keindahan;;;;;;;;;;;;;
Sembilan Beach;Fachru Rodin;2017-07-25T19:46:09.506Z;5;Indah & bersih;;;;;;;;;;;;;
Sembilan Beach;HALO Netizen;2017-07-25T18:20:07.090Z;4;Pantai yang cantik dan aman untuk liburan keluarga; bersih;;;;;;;;;;;;
Sembilan Beach;Deden Indra;2017-07-24T08:45:23.920Z;4;Pantai dengan pasir putihnya;; tersedia toilet bersih dan penginapan. Untuk akses kesini wajib menggunakan perahu bermotor kurang lebih 30 menit dengan tarif yang amat murah. Sayang makanan disini kurang tersedia banyak menu sehingga sulit untuk memilih menu.;;;;;;;;;;;
Sembilan Beach;Septi project;2017-07-22T01:29:25.253Z;4;Keindahan pulau gili genting sumenep masih natural;;;;;;;;;;;;;
Sembilan Beach;blcya bffy;2017-07-21T14:00:20.280Z;5;Pantai sembilan sangat lah indah. Bagaikan ada di surga;;;;;;;;;;;;;
Sembilan Beach;Naena Hijriyati;2017-07-20T06:24:32.138Z;5;Sangat bagus;;;;;;;;;;;;;
Sembilan Beach;udymahmud udy;2017-07-19T20:33:25.889Z;3;Pantai sembilan Gili genteng Sumenep Madura; tenang dan asri;;;;;;;;;;;;
Sembilan Beach;FH zarkasyi;2017-07-19T03:33:28.853Z;4;Nyaman;;;;;;;;;;;;;
Sembilan Beach;Diana Mazaya Atsarina;2017-07-17T02:25:27.290Z;5;"Dateng kesini hari kamis pagi jam 07.00. i pelabuhan kalianget brgkt skitar jam 05.30. G banyak orang karna weekday. Berasa privat beach. Laut nya tenang. Super bersih. Definitely worth it. Spot utk foto banyak bgt. Ada penginapan macem cottage. Gataw harganya dan kalo mau sewa gimana. Banyak yg pasang tenda di pinggir pantai. Asik juga kayaknya. Semoga ttp kejaga keindahannya. Sayang kalo pantai sebagus ini jd kotor ato rusak."""; apa lg pak kadesx sangat baik dan terima kasih buaxakkkk pak kades atas jamuanx....!!!!;;;;;;;;;;;;
Sembilan Beach;Neng Kranggen;2017-07-15T22:00:13.654Z;5;Sangat menyenangkan;naik perahu cuma 10.000;;;;;;;;;;;;
Sembilan Beach;Gustian Hidayat;2017-07-12T11:38:17.902Z;5;Pantai yg indah;;;;;;;;;;;;;
Sembilan Beach;abi oleolang;2017-07-11T16:35:37.554Z;5;Kesini anda akan punya cerita indah tentang Madura;;;;;;;;;;;;;
Sembilan Beach;Afdhol Choir;2017-07-10T07:39:29.691Z;5;harus dijaga kebersihannya dan kelestariannya;;;;;;;;;;;;;
Sembilan Beach;IGRA Larangan;2017-07-08T14:20:54.506Z;5;Bagus dan indah;  sayang karena ramai akhirnya banyak sampah berserakan. Mestinya disediakan lebih banyak lagi tempat sampah.;;;;;;;;;;;;
Sembilan Beach;Kartika Isfanhari;2017-07-08T13:51:14.012Z;4;Indah;;;;;;;;;;;;;
Sembilan Beach;Aang;2017-07-07T04:35:28.935Z;4;Tempat yang lumayan asyik ketika senja dan melepas sedikit penatnya aktivitas sehari-hari;;;;;;;;;;;;;
Sembilan Beach;Gita Rizki Firda;2017-07-04T11:58:01.013Z;5;Bagus pol meskipun panasss;;;;;;;;;;;;;
Sembilan Beach;Dina Au;2017-07-03T23:13:07.095Z;4;Terlalu banyak orang jadi suasana menjadi tidak menyenangkan :(;;;;;;;;;;;;;
Sembilan Beach;revina dyah;2017-07-03T14:45:37.025Z;5;Recommended...love it...pantainya bersih..banyak spot foto yg ciamik...ada jg cottage2 cantik bagi yg ingin menginap dgn tarif 300 rb/malam...warung buka sampai malam jadi jgn kuatir kelaparan...penyebrangan dari pelabuhan tanjong saronggi ke gili genting hanya 10 ribu /orang...benar2 tempat liburan yg murah meriah namun keindahannya tak terbantahkan;;;;;;;;;;;;;
Sembilan Beach;Musyfiq Luthfi;2017-07-02T08:30:00.163Z;3;Akses Mudah Dan Murah;;;;;;;;;;;;;
Sembilan Beach;Iqbal Fanani;2017-07-02T07:05:42.745Z;4;Bagus buat hunting foto;;;;;;;;;;;;;
Sembilan Beach;Revo Vicky;2017-07-02T00:37:11.049Z;5;Pantenya gila bray penuh perjuangan si dateng ke sini;;;;;;;;;;;;;
Sembilan Beach;Lulu Potter;2017-07-01T05:41:08.218Z;4;"Tempatnya enak,  masih asri. Di sana juga ada ""kahuripan""  tempat bagus lainnya, masih satu pulau. Untuk daifing bisa k pulau sebelahnya.";;;;;;;;;;;;;
Sembilan Beach;Raga Santoso;2017-06-30T11:08:25.918Z;5;Petualang yg indah memukau tenang damai i dah...; pasirnya juga bersih;;;;;;;;;;;;
Sembilan Beach;Ririf Haybah;2017-06-16T03:39:47.331Z;4;Disini tempatnya bagus buat foto ig; aman dan indah;;;;;;;;;;;;
Sembilan Beach;Hofar Amd. Kep;2017-06-08T10:47:32.997Z;3;Bersih; bagus;;;;;;;;;;;;
Sembilan Beach;Rendie Danifi;2017-06-08T03:28:58.064Z;5;pantai bersih;; asri; penduduk ramah.;;;;;;;;;;
Sembilan Beach;Avisya Puspita;2017-06-06T15:47:19.496Z;5;"Pantai sembilan. Ndak pernah bakal nyesel datang kesini untuk warga sumenep sgt ramah.. Naik kapal u/ 2org+motor cuma kena 32k. HTM ke pantai 10k/org.. Pantaix bener2 bersih pasirnya putih untuk spot foto sangat banyak dan kekinian.. Penginapanx disewakan sekitar harga 250k-300k/day dengan fasilitas tmpt tidur(bantal+guling) kipas angin dan stop kontak  penginapanx bisa diisi hingga 15 org.. Disana sudah ada listrik kok tenang aja disediakan stop kontak banyak free charging pula (klu dieselx ndak trouble) ??""";;;;;;;;;;;;;
Sembilan Beach;Dina Dindol;2017-06-05T08:25:34.129Z;5;Indah nan sejuk;;;;;;;;;;;;;
Sembilan Beach;Arief Santoso;2017-06-04T09:18:25.337Z;5;Bagus tuk ambil gambar dan makanan tersdia enak sekali;;;;;;;;;;;;;
Sembilan Beach;Bayu S;2017-06-04T03:48:16.438Z;5;Pastikan anda naik kapal menuju desa bringsang. Biar deket dengan pantainya.; temen;;;;;;;;;;;;
Sembilan Beach;reni renitha;2017-06-03T11:27:49.093Z;5;Bagus loh tempatnya. Buat liburang bareng keluarga;; pacar dll.;;;;;;;;;;;
Sembilan Beach;ali fiqi;2017-05-26T14:43:47.228Z;5;Pantai sembilan sangat indah;;;;;;;;;;;;;
Sembilan Beach;Anggi Yulia;2017-05-22T06:51:48.050Z;5;Ada tempat parkir buat mobil sebelum penyebrangan ke pantai sembilan ?;;;;;;;;;;;;;
Sembilan Beach;Ahmadi Madi;2017-05-21T11:26:47.931Z;5;Tempat berlibur keluarga;;;;;;;;;;;;;
Sembilan Beach;Agustina Lie;2017-05-21T02:24:59.022Z;5;Wajib kesini pantai bersih. Wahana banana boad sudah ada;;;;;;;;;;;;;
Sembilan Beach;??????;2017-05-20T12:03:53.434Z;5;"HTM: 5k Parkir Motor: Free"""; pasir putih;;;;;;;;;;;;
Sembilan Beach;Indira Harini;2017-05-19T14:38:43.656Z;4;Pantainya bagus;; air lautnya jernih. Unk ke sana hrus naik kapal ongkos tdk terlalu mahal; menyebrang sekitar 30 mnt. Dari pelabuhan jln kaki menuju pantai tdk terlalu jauh; ojek jg tersedia. Sudah ada bbrp spot unk berfoto cantik. Warung penjual mkanan sdh tersedia. Ada vila yg disewakan bila ingin menginap;;;;;;;;;
Sembilan Beach;eko darma;2017-05-15T22:43:07.371Z;5;Mantap habis pokoknya;;;;;;;;;;;;;
Sembilan Beach;Alan Alvredo;2017-05-11T04:18:56.077Z;5;Indah dan santun.??????;;;;;;;;;;;;;
Sembilan Beach;Ranah Noviana;2017-05-09T09:52:33.802Z;4;Banyak spot foto....; bagus;;;;;;;;;;;;
Sembilan Beach;harry setiyo;2017-05-08T22:39:43.382Z;3;Ramai;; panas; kotor;;;;;;;;;;
Sembilan Beach;Diana Novita;2017-05-08T16:56:55.267Z;5;Di sana adalah kampung halamanku;;;;;;;;;;;;;
Sembilan Beach;Dewi Mulfitarini;2017-05-04T09:48:00.553Z;4;Hawainya Indonesia ..;;;;;;;;;;;;;
Sembilan Beach;eLBeRo Channel;2017-05-02T12:25:39.829Z;4;"Bringsang...??????The beatiful beach in Sumenep. Rute: Suramadu - Saronggi - naik perahu motor 30menit- lsg bringsang. Minus: air tawar buat bilas pengunjung perlu diperbanyak.""";;;;;;;;;;;;;
Sembilan Beach;Fauzia Iska;2017-05-01T02:47:41.404Z;5;Bagus sekali;;;;;;;;;;;;;
Sembilan Beach;M.S. Pratama Wijaya;2017-04-28T07:29:12.057Z;5;Tempat yang pas buat bersantai dengan keluarga;banyak spot foto juga;;;;;;;;;;;;
Sembilan Beach;Hendy nata;2017-04-25T16:12:37.624Z;5;Kami dari HMC Surabaya Touring + Baksos di pantai ini utk warga sekitar & disini juga ada penginapan/cottage nya ;; keren. Ingat indonesia itu indah;;;;;;;;;;;
Sembilan Beach;dewi wulan;2017-04-20T04:30:13.826Z;3;"Banyak spot foto kekinian, ada penginapan kece juga disini. Tapi itu belum dikonfirmasi sih, bener2 jadi penginapan atau cuma kamuflase buat foto foto aja. Masalhnya kemarin aku ngintip, didalamnya komplit perabotan tidur. Kasur bantal guling plus selimut. Apa coba kalau bukan penginapan?? Rugi kalau nggak mampir ke pantai 9 uda jauh jauh ke Sumenep lo...""";;;;;;;;;;;;;
Sembilan Beach;Indra Ndra;2017-04-17T05:21:36.068Z;5;"Objek wisata ini baru dikenal pasca dikunjungi MTMA. Dari pelabuhan Tanjung menaiki kapal sekitar 45 menit. Ombak landa. Udara bersih. Pantai berupa pasir putih yg bersih. Ada spot nemancing dan foto2. Juga ada penginapan resort dan kedai makan/minum. View sangat bagus dan tdk terlalu ramai (entah nanti)"""; susana pantainya bersih ;;;;;;;;;;;;
Sembilan Beach;MEDIA DAKWAH;2017-04-12T23:06:49.544Z;5;Pas Banget buat liburan ;; airnya bening ; pasir putih ; fasilitas lengkap dan sinyal internetannya muantaaap ; masyarakat disana juga ramah ; pokoknya Pantai 9 Muantaaaaap buanget;;;;;;;
Sembilan Beach;SI BOLANG bolang;2017-04-11T23:19:31.185Z;1;Pantai sembilan memang bagus; sometime you could see small fishes swimming just above sand. The beach itself was very beautiful and decorated by many photospots;;;;;;;;;;;;
Sembilan Beach;Rendra Budi Hutama;2017-04-10T13:26:15.004Z;5;The water was clean and calm;; benches; gazebos and also bungalows.;;;;;;;;;;
Sembilan Beach;Sahar Sutrisno;2017-04-10T09:39:49.302Z;5;Tempat bersantai paling nyaman;;;;;;;;;;;;;
Sembilan Beach;Indah Safarina;2017-04-07T23:15:51.114Z;5;Semoga tetap bersih..;;;;;;;;;;;;;
Sembilan Beach;TRI WIJAYANTI;2017-04-04T16:26:38.726Z;5;Sangat indah; fasilitas memadai.;;;;;;;;;;;;
Sembilan Beach;Abdul Hadi E;2017-03-28T08:27:06.651Z;5;Tempatnya asyik;;;;;;;;;;;;;
Sembilan Beach;ahmad zailani;2017-03-26T10:00:57.283Z;5;Nyaman dan menyenangkan; penduduk lokal sangat ramah;;;;;;;;;;;;
Sembilan Beach;Aziz Syaifulloh;2017-03-25T03:56:20.348Z;5;Pantai bersih dan banyak spot foto yang bagus-bagus; toilet bersih; penyebrangan dengan kapal sangat murah;;;;;;;;;;;
Sembilan Beach;Mohammad Safaad;2017-03-12T14:13:44.681Z;3;Lokasi bagus;; harga makanan wajar; sayangnya musholla di lokasi blm ada;  jalan masuk dari dermaga cukup jauh.;;;;;;;;;
Sembilan Beach;endi kendi;2017-03-06T16:15:03.914Z;5;Pulauku mantap jiwaaaa;;;;;;;;;;;;;
Sembilan Beach;ipunk pojur;2017-03-06T15:54:10.401Z;3;Karena ini berada d kabupaten sumenep yang merupakan jiwa pulau madura; terutama bagi yg suka foto dan langsung mengunggahnya di media sosial. Akses internetnya kencang di sisi manapun di lokasi ini. Transportasi menuju ke gili genting cukup mudah dan murah. Spot untuk foto lumayan keren;;;;;;;;;;;;
Sembilan Beach;kustita rahayu;2017-02-18T23:21:29.807Z;3;Pantai sembilan di Gili Genting (Kab. Sumenep)  cocok untuk wisatawan nusantara;; pasir pantainya putih; air lautnya biru dan ombaknya tenang sehingga pengunjung bisa berenang dengan aman. Tersedia gazebo; kamar mandi untuk bilas; penjual makanan dan penginapan.;;;;;;;;
Sembilan Beach;Harry Syafi;2017-02-12T12:52:33.476Z;5;Bagus bgt... orangnya ramah2... eksotis... nyaman itu xg kita cari disni.... harus kisini lgi... xg belum ksni ayooo jgn sampai kalian piknik...;;;;;;;;;;;;;
Sembilan Beach;A3&w Official;2017-02-05T13:54:47.785Z;3;bagi yg org dari timur harus pergi supaya dapat tahu keindahannya....;;;;;;;;;;;;;
Sembilan Beach;Erland Dree;2017-02-04T07:27:39.923Z;5;Desiran ombak@gili genting;;;;;;;;;;;;;
Sembilan Beach;Rizqy Cengkal;2017-01-31T01:31:40.906Z;5;"Pantai sembilan???? Gc pernah nyoba' sech tpie keliehatan dari google maps kyac nya asek bwT lburan besok""";;;;;;;;;;;;;
Sembilan Beach;Lili Musakim;2017-01-23T16:29:06.467Z;3;Perlu ditingkatkan kembali;;;;;;;;;;;;;
Sembilan Beach;Ayra Channel;2017-01-22T00:47:59.393Z;5;Tempat yang sangat bagus untuk liburan; toilet;;;;;;;;;;;;
Sembilan Beach;Muhammad Irsyad Pariwisata;2017-01-13T21:38:37.162Z;5;Pantai Sembilan terletak di Gili Genting Kab. Sumenep. Untuk mencapai pantai ini menggunakan transportasi perahu dari Pelabuhan Tanjung Saronggi. Pantai ini dinamakan Pantai Sembilan karena bibir pantai yang membentu angka 9 jika dilihat dari kejahuan. Beberapa fasilitas penunjang sudah tersedia seperti warung makanan;; Tempat santai; dan Spot Foto.;;;;;;;;;;
Sembilan Beach;ryan aremangz;2017-01-09T07:13:17.694Z;5;Sangat bagus ..sukss beach giligenting ..;;;;;;;;;;;;;
Sembilan Beach;Zainur 18;2017-01-07T12:37:41.065Z;5;Deket rumah; jadi masuknya gratis ??;;;;;;;;;;;;
Sembilan Beach;fitra dwi Sanjaya;2017-01-04T00:34:49.120Z;5;Deket sama rumah kerabat; dan bisa menyatu dengan suasana alam pantai yang indah...;;;;;;;;;;;;
Sembilan Beach;Muhammad Rawaris;2016-12-31T16:04:27.009Z;5;Tempat yang nyaman untuk bersantai;;;;;;;;;;;;;
Sembilan Beach;Audi Pranasta Ardana;2016-12-29T06:15:02.285Z;5;Pantai sembilan memang bagus untuk bersantai dengan sanak saudara dan pemandangan yg nyaman;;;;;;;;;;;;;
Sembilan Beach;ika nurul comaria;2016-12-27T12:30:36.811Z;1;Tempat yang sangat buruk. Kotor dan gak ada bagusnya;;;;;;;;;;;;;
